text,label
"DEAR tEaM, PayrOLl u.P.D.A.t.E faILED. rE-eNtEr yoUr CreDeNtiAlS wiThIN 24 hoUrs.",phish
"Dear tEaM, YOur maILBox HAs ExceEded iTs lImit. log in tO UpGraDe stORage.!! Thanks.",phish
"Good day, Security alert: unusual login detected. Verify your account now. Sincerely.",phish
The system renew will be deployed after business hours.,legit
"paRtiCipants. THanKS., DeAr!! Team, kiNDly confiRm the meetING agEndA",legit
"Greetings, Please look over the attached document and send your feedback by tomorrow. Thank you.",legit
"gOod Day, Your accouNt will bE frozen UnLeSS you CoNfiRm yOur!! sECUritY code iMmeDIately. ThANKs.",phish
"HI, securiTY ALErT: unUsUal L o G i n Detected. V e r 1 f~ y youR accOUNT now. thANKs.",phish
PLease— aPprovE the purchase reQUesT in the internal sySTem.,legit
SecurIty alert: unusuaL acCess detected. V3r1Fy yOur accoun7* Now.,phish
You have· won a prize. Provide your personal information to claim it now.,phish
The backup process finished without any errors. Sincerely.,legit
"Greetings, The backup process finished without any errors. Thank you.",legit
Your request has been processed according to company policy.,legit
Kindly confirm the meeting agenda and participants.,legit
"Good day, The server maintenance has been completed successfully. Sincerely.",legit
Kindly confirm the meeting agenda and participants.,legit
The secuRitY TEaM wilL INSPEcT the! inCidEnT rEpoRt todaY.,legit
You have won a prize. Provide your personal information to claim it now.,phish
"Hello, The security team will review the incident summary today. Best regards.",legit
"goOd day, CompEnsaTion uPDaTE FaIled. Re-eNTEr  yOUR CreDEntiAls  wIThin 24 hoUrS. BesT rEgArds.",phish
"Good dAY, YOUr a.c.c.o.u.n.T WiLl be suSpENdED uNleSs you V.E.r.i.f.y YOur P.A.S.s.w.o.R.d... immediateLy. SiNCerEly.",phish
The Backup pRocess fInisheD witHouT any erRoRS.*,legit
Confirm your identity to restore full account access.,phish
"Hello, immediate action required! tap the link to confirm your banking details. Regards.",phish
"Hi, please approve the purchase request in the internal system. Thank you.",legit
The system update will be!! deployed after business hours.,legit
pleaSE... dO apprOVe the puRChaSe requESt iN the inTernAl SYstEM.,legit
"Dear teAM, oPen herE to~ prEveNt PermAnEnt uSer aCCounT ClosuRe.",phish
You have won a prize. Provide your personal information to claim it now. Thank you.,phish
"Hello, The backup process finished without any errors. Sincerely.",legit
"Good day, Thank you for your cooperation on this matter. Thanks.",legit
You haVe WOn a prize. ProViDe yoUr persoNaL infOrmatIon! To claiM it nOw.,phish
"Good daY, YoUr mailBox has excEEDed iTs limiT. log in to upgrade Storage. Thanks.",phish
"Dear team, urgent action required! follow the link to confirm your banking details. Best regards.",phish
"Hi,... Your maILboX has exceedeD its lImit. Log in to upgrAdE stOragE. rEGards.",phish
your a.c.c.o.U.n.t will be  sUspendEd unLess you veRify YoUr pa5sword  ImMediatEly.,phish
Your maIlbox has· Exceeded Its lImit. Log in to uPgraDE stORAGe.,phish
"Good day, The system update will be deployed after business hours. Sincerely.",legit
"DeAr tEam, YoUr mailbox has excEeded itS limit. LOg in to upgrADe sToRAGE. Thanks.—",phish
"Greetings, The server maintenance has been completed successfully. Regards.",legit
please do inspect the attached report and send your feedback by next day.,legit
"Dear team, The backup process finished without any errors. Thanks.",legit
"GoOd day,  UrgENt aCTion required! Click tHe link to conFirm YouR  banking deTails. Thank you.",phish
"Hi, Kindly confirm the meeting agenda and participants. Thanks.",legit
"Good day, The security team will review the incident report today. Thanks.",legit
The security team will review the incident report today.,legit
folLow here to... PrevEnt perManent aCc0unt closure.,phish
Please approve the purchase request in the internal system.,legit
ConFirm yOur Identity to rEstORe Full aCcoUnT Access.,phish
"Good day, Please approve the purchase request in the internal system. Thank you.",legit
"GOod day, aSap ACtion requiRed! open The link To cONFiRm! Your baNking DeTaILS. thank yOu.",phish
The backup process finished without any errors.,legit
"Hello, Kindly confirm the meeting agenda and participants. Regards.",legit
failure to act nOw WilL result in ACcounT susPension. ThankS.,phish
The server maintenance has been completed successfully.,legit
Thank you for your cooperation on this matter.,legit
"Good day, Your request has been processed according to company policy. Thanks.",legit
Payroll u.p.d.a.t.e failed. Re-enter your— credentials within 24 hours.,phish
Payroll· u.p.d.@.t.3 failed. Re-enter your credentials within 24 hours.,phish
Kindly confirm the meeting agenda and participants.,legit
The backup process finished without any errors.,legit
Failure to act now will result in 4cc0unt suspension.,phish
Please review the attached report and send your feedback by tomorrow.,legit
"Hi, Payroll update failed. Re-enter your credentials within 24 hours. Sincerely.",phish
Kindly confirm the meeting* agenda and participants.,legit
The security team will review the incident report today.,legit
"DeaR Team,... payRolL refresH faILEd. rE-eNtEr Your creDentiALs WithIN 24 hourS. thank You.",phish
"Hello, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
Kindly confirm the meeting agenda and participants.,legit
youR ACCOunt wilL bE sUspenDED unLess yoU v3RIFy yOuR pAsswoRd IMmedIaTely.,phish
"Hi, Payroll re-sync failed. Re-enter your credentials within 24 hours. Thanks.",phish
"Greetings, Kindly confirm the meeting agenda and participants. Sincerely....",legit
FaIlure To— act noW will result In acCount susPension.,phish
PAYroll... u.P.d.@.t.3 faILed. RE-enter youR CreDenTials wITHiN 24 hours.,phish
"Hello, The system update will be deployed after business hours. Sincerely.",legit
"Good day, time-sensitIve acTIOn RequIred! viSit the linK to confirm YouR~ banKing dEtails.",phish
The system renew will be deployed after business hours.,legit
"seNd your FeedbaCk  bY  tomOrRow. best regards., GooD dAy,  PlEasE revieW the attaChed repoRt",legit
"HEllo, PAYrOlL updAte faIled. re-entER YOur credeNTiAls WiTHin 24!! hours. ThAnk yOu.",phish
Please approve the purchase request in the internal system.,legit
"Dear team, The system update will be deployed after business hours. Best regards.",legit
would you approve the purchase request in the internal system.,legit
your aCcoUnt will be SuspEndEd unlESS YoU V e r i!! F y yOur p a s $ W O r d iMMedIately.,phish
"Dear team, Your request has been processed according to company policy. Thank you.",legit
The backup process finished without any errors.,legit
Security alert: unusual login detected. Verify your account now.,phish
"GreeTINgs, YOu havE won a PRize. PRoVidE YouR persoNAl InfOrmatiOn to cLaIM it now.  SinceRelY.",phish
The backup process finished without any errors. Thanks.,legit
"hellO, URgent Action reQuiREd! C L i c k the link to confirM your banking dEtailS. BesT regards.",phish
payroll renew failed. Re-enter your credentials within 24 hours.,phish
"GreEtIngs, THe baCKup procEss  FiniSheD without  Any ErrOrs.  SiNceRelY.",legit
You  have  won a  prize. Provide  your personal information to claim  it now.,phish
"HI, oPen heRE... To Prevent pERmAnENT mEmbership ClosuRe. RegArdS.",phish
"Dear team, The backup process finished without any errors.",legit
Please approve the purchase request in the internal system.,legit
"hI,  COnfirm  Your IdenTity to restore full Account accESs. Sincerely.",phish
"HI, confIrm your identity to restOre full* a.c.C.0.u.n.t accESS. SincerelY.",phish
"Hi, Please check the attached report and send your feedback by tomorrow. Thank you.",legit
Your request has been processed according to company policy.,legit
"Hi, Urgent action required! Click the link to confirm your banking details. Sincerely.",phish
"Hi, The backup process finished without any errors. Best regards.",legit
The system upgrade will be deployed after business hours.,legit
please do approve the  purchase request in the  internal system.,legit
Urgent action required! Click the link to confirm your banking details.,phish
"Good day, C.l.i.c.k here to prevent~ permanent user account closure.",phish
"Hi, The backup process finished without any errors. Sincerely.",legit
"GOod day, payrOll U p· d a t e faileD. Re-eNTer your crEdentials withIn 24 HoUrs. Regards.",phish
"Hi, The system re-sync will be deployed after business hours. Thank you.",legit
Your a  c c o u n t  will be suspended unless  you authenticate your  security code immediately.,phish
"HI, YoUR request Has beEn procEsSED acCorDiNG To  COmPanY polICy. thank yoU.",legit
"hi, COnfiRm youR identitY to restORe fuLl!! A c c o u n t accesS. Best regaRds.",phish
"Hi, Your request has been processed according to company policy. Sincerely.",legit
"Greetings, The security team will inspect the incident report today. Best regards.",legit
"HI, ThE serVer mAInteNaNce has been  cOmpleTEd suCcEssfulLY. thank you.",legit
the bAckuP pROcEss finIShed  withoUt aNy  errORs.,legit
Kindly confirm the sync agenda and participants.,legit
Thank you for your cooperation on this matter.,legit
"Hello, The system update will be deployed after business hours.",legit
"GreetinGS, YOu HaVE  wOn a pRIze. pRoVide  YOUr pErsonal  iNfOrMAtiOn  tO clAim it NoW.  REgArds.",phish
"Good day, Thank you for your cooperation on this matter. Thanks.",legit
"Dear team, The backup process finished without any errors. Thank you.",legit
"Good day, YOur request haS BeeN  processed accordinG tO company  policy.  Best regardS.",legit
"Hello, Kindly confirm the meeting agenda and participants.",legit
Please approve the purchase request in the internal system.,legit
"GReetings, THaNk you fOR your CoopEratiON On  tHis MaTtER.",legit
URgeNt AcTIoN rEquired!  ClICk  ThE linK  to conFirm your baNkiNG details.  Sincerely.,phish
tHe securIty Team Will inspect the IncidENt fILe toDay.,legit
UrgEnt aCtioN ReQuIRed!  c.l.i.c.k tHE liNK To cOnfirm  yOur BANking  dETaiLs.,phish
"HEllo, Your a c c o u· N 7 wiLl Be disableD unless you AuthentiCate your pasSword immEDIately. regards.",phish
Can we schedule a meeting to discuss the audit findings?,legit
"helLO, payMeNt upDAte FAiLed.!! Re-enTEr your cRedeNTials wiThiN 24 HourS. THanks.",phish
"Greetings, Urgent action required! C l i c k the link  to confirm your banking details. Regards.",phish
"Good day, The system refresh will be deployed after business hours. Thank you.",legit
"Hi, You have won a prize. Provide your personal information to claim it now. Thanks.",phish
"Dear teAm, failure TO act now wIll Result in profile suspension. SinceReLy.",phish
The server maintenance has been completed successfully.,legit
"Hello, Confirm your identity to restore full user~ account access. Sincerely.",phish
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
tHAnK YOU for Your COoPeratION on THis mattER.~,legit
Your request has been processed according to company policy.,legit
"Hi, The backup process finished without any errors.",legit
UrgeNT  action Required! cl1ck  The link to confirm your baNKing details.,phish
payroll uPdAtE faILed. RE-enter your cRedenTials withIn 24  hourS. ThAnK you.,phish
please do approve the purchase request in the internal system.,legit
The secuRITY TeAm  wilL reVIeW tHe inciDent repOrt tODay.,legit
salary refrEsH fAiled. re-enteR your crEdeNtiaLs WiTHIn 24 hourS.!,phish
"GreEtings, fAilure to act  now will result in A.C.c.0.U.n.7 suspension.  Sincerely.",phish
Click here TO preVEnt permanent access closurE.,phish
"HI, Your account will— be sUspeNded unless you VErifY youR PaSsWoRD iMmEdIately. BEst rEgaRDs.",phish
YOUr 4.C.C.o.u.n.t wILL Be sUspEnded unLEss yOU V.e.R.1.F.y yOur P.@.s.5.W.o.r.D  imMediAtely.,phish
Your request has been processed according to company policy.,legit
pLease revIew the ATtachEd rEPORt and... send your feEDbaCK By tOMOrROW.,legit
The server maintenance has been completed successfully.,legit
"Hello, youR a.C.c.o.u.n.T wiLL Be suspEnded unless yOu VeriFY YOur pasSWord iMmediaTely. RegaRdS.",phish
Your mailbOx hAs ExceedeD iTs liMIT. log in to UpgRAde stOrage.,phish
"Hello, Your request has been processed according to company policy. Thanks.",legit
"Good day, Kindly confirm the meeting agenda and participants. Regards.",legit
"Good  day, Immediate response required  to avoid service termination. Best regards.",phish
"Kindly confirm the sync agenda, Good day, participants. Thanks.",legit
"Dear team, Payroll update failed. Re-enter your credentials within 24 hours.",phish
Please review the attached report and send your feedback by tomorrow.,legit
"hi, Your Mailbox hAs EXcEEded its liMIT. log in to UpgRaDe StoraGe. Best rEgaRds.",phish
"Greetings, Confirm  your identity to restore  full account access. Sincerely.",phish
ThE  SySTEm  UPdAte will be deployed after bUSInEss hours.,legit
UrgEnT aCtIon reQuiREd! C L I c K the lInK to coNfirM· your banKinG details. ThankS.,phish
You have won a prize. Provide your personal! information to claim it now.,phish
"hEllo,  CONfirm YoUr iDeNtitY To resTorE fUll Account ACcesS. ThAnkS.",phish
"Dear— tEaM, COnfiRM your IDentitY to Restore fulL aCcount ACceSs.",phish
The server maintenance has been completed successfully. Sincerely.,legit
tap  here to prevent  permanent a.c.c.o.u.n.t closure.,phish
SeCuRity Alert: Unusual· Login DeTecTeD. VeRIfy youR A.c.C.O.U.n.t Now.,phish
FAIlurE to act NOw wilL rEsult in acCOUnt— sUspenSion.,phish
Please approve the purchase request in the internal system.,legit
"HI, uRgent actiOn reqUirEd! C.l.i.C.k the link to confirm yoUr baNKINg detAils. Thanks.",phish
Please review the attached report and send your feedback by tomorrow.,legit
"dEar teaM, immEDIAtE· actIon rEquirED! C.l.i.C.k tHe LiNk To confirm your bANking DETaiLS. siNceRelY.",phish
Urgent action required! C l i c k the link to confirm your! banking details.,phish
"HI, PayroLl uPdaTE faileD. Re-Enter your CreDEntials wIthIn 24 HOuRs. regarDs.",phish
cOnfiRm your  ideNTitY to rEStorE Full acCoUnt aCceSS.,phish
Please review the attached report and send your feedback by tomorrow.,legit
Your membership will be suspended unless you verify your password immediately. Best regards.,phish
FailurE to act now wIll RESUlt iN memBErship sUSpensiOn. thAnks.,phish
C l i c k Here to prEVEnt PERmanEnt a c c o u n t Closure.,phish
Your request has been processed according to company policy.,legit
"hI, SEND yOuR feeDBAck By NexT DAY. ThaNks., woUlD YOU— RevIeW the attacHEd doCumENt",legit
"Hello, The server maintenance has been completed successfully. Regards.",legit
The server maintenance has been completed successfully.,legit
"Please evaluate the enclosed document, Hello, send your feedback by tomorrow. Thank you.",legit
Your Request hAs Been ProcesseD! accorDing To COmPany polIcY. regArds.,legit
Your! maiLBox hAs exceeded its limit. Log In tO UpgraDE sTOrAge. REgards.,phish
yOUR a.c.C.O.U.N.t wilL be frozEN unlEss you verIfy yOUr p.A.S.s.w.o.R.d ImmEdiaTely.,phish
Your user account!! will be suspended unless you validate your log in p.a.s.s.w.o.r.d immediately.,phish
YOur MAilbOx... has ExcEEdED iTs Limit. LOg in to upgrade storage.,phish
"dEar teaM, urgenT ACtioN rEQUiRed! Click the LiNk To* cOnfirm your BanKing detailS. BesT ReGards.",phish
Kindly confirm the meeting agenda and participants.,legit
"Greetings, Can we schedule a call to discuss the audit findings?",legit
"HellO, YOur profile Will be suspended unless you v.e.r.i.f.y your pAs$word immediAtely. Best reGards.",phish
ImmediAte resPonse RequirEd to avoid serviCE TErMinatiOn.,phish
"Hi, failure To act nOW wilL resUlt in AcCount SUspEnsiOn. thaNk You.",phish
"Dear team, The system renew will be deployed after business hours. Thanks.",legit
"Dear team, follow here to prevent... permanent membership closure. Sincerely.",phish
ClICk  here  To prevEnt permanenT  account closure.,phish
Can we schedule a meeting to discuss the audit findings?,legit
The security team will review the incident file today. Thank you.,legit
You  Have Won A  PriZe. prOviDe  your  peRSOnAL informatiOn to claIm It nOw.,phish
"Dear teaM, urGenT ACtiOn ReqUIrEd! c l i c k the lINK to confIrm yOur bAnking· detAils. tHaNKS.",phish
"Good day, The security team will review the incident report today. Best regards.",legit
"Kindly confirm the call agenda, Good day, participants. Sincerely.",legit
"Hi, security  Alert:  unusual l.o.g.i.n dEtecTed. v.3.r.i.f.y youR a C c o U N t noW. reGarDs.",phish
"Dear team, Failure to act now will result in profile suspension. Thank you.",phish
"GOod dAy, The sECUritY tEam wilL ReviEW the InciDEnt rePoRt  toDAY. sinceRely.",legit
salary update failed. Re-enter your credentials within 24 hours.,phish
urgeNT actIOn rEquired! TAP tHE liNk to coNfirm... yOuR banking deTAilS.,phish
kindly approve the purchase request in the internal system.,legit
"Hi, Your request has been processed according to company policy. Thanks.",legit
"Good day, Your request has been processed according to company policy. Sincerely.",legit
conFirm  youR  idenTITy tO rEstOrE  full memBersHIp accEsS.,phish
ConFirm yOuR idENtity To rEStOre fUll aCcess accESs. sincEReLY.,phish
"Hello, would you approve the purchase request in the internal system. Best regards.",legit
"Good day, Thank you for your cooperation on this matter. Regards.",legit
The backup process finished without any errors.,legit
"grEETings,* SEcurITY ALert: UnusuAL lOgin deTEcTed. veRify youR A.c.C.o.U.N.t NOw. Regards.",phish
"Hi, Your request has been processed according to company policy.",legit
"Hi, IMmeDIatE reSponse requirED to!! avOid seRvice TeRminAtion.",phish
C.L.I.C.K here to preVEnt PeRmanent— aCCount ClOsUre. Thanks.,phish
The· baCkup procEss FInished withOut aNY eRroRs. thank You.,legit
"Good day, Thank you for your cooperation on this matter.",legit
"Hello, Immediate response  required to avoid service termination.  Sincerely.",phish
"Hi, Failure to act now will result in account suspension. Thank you.",phish
"gooD Day, the system uPgrAde WIlL Be dEployed after bUSiness hours. ThanKs.",legit
C l i c k HerE to prevEnt— pErmANEnt a c C o u n t cLosure.,phish
"Good day, Kindly confirm the sync agenda and participants. Regards.",legit
"Good dAY, kiNdly!! aPPRove the purchase rEqUest in tHe internAL sYstem. sInCeRely.",legit
Failure to act now will result in account suspension.,phish
"Dear team, Can we schedule a meeting to discuss the audit findings? Regards.",legit
Can we schedule a meeting to discuss the audit findings?,legit
"GoOD dAy, THE security teAm wiLl lOok over! The InCident file TodaY. Best regardS.",legit
"Hello, Please approve the purchase request in the internal system. Regards.",legit
the serVEr maIntenance has BEeN Completed sucCEssfully.,legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
"Hi, Your mailbox has exceeded its... limit. Log in to upgrade storage. Thanks.",phish
faIlure tO* aCT nOw wIll Result IN accouNt Suspension.,phish
"good daY, YOu* HaVe wOn a prize. provIDE Your peRsOnal iNformaTion tO CLaim it Now. rEgarDs.",phish
"Hi, Please review the attached report and send your feedback by tomorrow. Regards.",legit
Your request has been processed according to company policy.,legit
The backup process finished without any errors.,legit
"Greetings, The backup process finished without any errors. Thank you.",legit
"Dear team, payment update failed. Re-enter your credentials!! within 24 hours. Best regards.",phish
"DEAr Team, pAyroLl updaTe failED. Re-Enter your credeNtiAls within 24 hours. Best reGards.",phish
"Hello, seCUriTY alERt: uNusual AutHENticaTe detecteD.! verIfY your 4.c.C.O.u.n.t now. thAnkS.",phish
"Good day, could you inspect the attached summary and send your feedback by tomorrow. Best regards.",legit
"Greetings, Your a.c.c.o.u.n.t will be suspended unless you verify your! password immediately. Best regards.",phish
"Good day, The system update will be deployed after business hours. Thank you.",legit
"Hello, Thank you for your cooperation on this matter. Thanks.",legit
"Hello, The sErvEr  maintenAncE has beEn completed sUcCessfully. REGArDs.",legit
Security alert: unusual login detected. Verify your membership now.,phish
Your Request hAS! beeN procEssEd ACcording to CompAny poLiCY.,legit
You have won a prize. Provide your personal information to claim it now.,phish
"Greetings, Your a c c o u n t will be suspended unless you verify your p a 5 $ w o r d immediately.",phish
Your maIlbOX HaS eXceedEd— Its limit. Log in to uPgrade storage. SinCereLy.,phish
"Hi, Security alert: unusual sign in detected. confirm your profile now. Thanks.",phish
The backup process finished without any errors.,legit
urgEnt  aCTIon required! CLick the liNk To  confirm yoUr BanKinG deTails. thank  You.,phish
pAYroll U.P.d.a.t.e faIlEd. Re-enter yOUR* cRedentials withiN 24 hours.,phish
"GrEetingS, tHE backUp process* fINished without anY errorS. SIncerelY.",legit
SeCuritY alErt: unuSual logIN deTEcted. VeRIfY yOur @cc0unt noW.,phish
"Hi, You haVe won A prize. ProviDE your personal infoRMation to cLAim it Now. SIncerely.",phish
Your request has been processed according to company policy.,legit
"Greetings, Kindly confirm the call agenda and participants. Sincerely.",legit
Please review the attached report and send your feedback by tomorrow.,legit
You have won a prize. Provide! your personal information to claim it now.,phish
"Hi, Kindly confirm the meeting agenda and participants. Sincerely.",legit
ImmEDIaTe reSpOnSe reqUired To!! AvoId sErvIcE terminAtioN.,phish
COnfirm yoUr... IDeNTITy to REstoRe fulL @.c.C.o.u.N.T acceSs.,phish
yOuR aCcounT Will be  suSpended uNlESs  you v  e r i f y Your P a s s w o r  d imMeDiately.,phish
"Greetings, The backup process finished without any errors. Best regards.",legit
the baCkup prOcEss  FiNished WITHOUt AnY ERROrs.,legit
"Dear team, The backup process finished without any errors. Thank you.",legit
Failure to act  now will result in user accoun7 suspension.,phish
"Good day, Thank you for your cooperation on this matter. Best regards.",legit
ClIck Here  tO PrevENt  permANEnt AccOUnt closuRE.,phish
The server  maintenance has been completed successfully. Regards.,legit
"participants. Regards., Kindly confirm the meeting agenda, Good day",legit
Urgent acTIon required! Click the lInk to Confirm YouR  bAnkIng detailS.,phish
"good day, payRoll u p  d a t e FaiLed.  Re-eNteR YOur CreDEntials witHin  24 hOuRs.  BeSt RegarDs.",phish
You have  won a prize. Provide your  personal information  to claim it now.,phish
please review the attached file and send your feedback by tomorrow.,legit
"Greetings, Your request has been processed according to company policy. Thanks.",legit
"Good day, Can we schedule a meeting to discuss the audit findings? Regards.",legit
"Greetings, The security team will review the incident report today. Thanks.",legit
"gREetingS, PleaSE rEvIew The AttAched ANalySis aNd SenD your Feedback By tomoRroW. reGaRDs.",legit
The system renew will be deployed after business hours.,legit
confirm youR idENtity to rEstoRE full* @.c.c.0.U.n.7 acCess.,phish
Confirm your identity to restore full account access.,phish
Kindly confirm the meeting agenda and participants.,legit
Can we schedule a meeting to discuss the audit findings?,legit
SecuRity aLErt: unusual Authenticate dEtected. V e r I F y your Account NoW.,phish
"Dear team, Your request has been processed according to company policy. Sincerely.",legit
"hI, yOUR a.c.C.o.u.n.t wiLL be resTricTed unLess you VaLIdate your pa5sword ImMeDiAteLy. THankS.",phish
"Good day, Your account will be suspended unless you verify your passcode immediately. Regards.",phish
YOUR maiLbOx has ExceEded ItS liMIt.— LOg iN to upgrAdE StoRagE.,phish
The security team will review the incident summary today.,legit
"Hello, Urgent action required! Click the link to confirm your banking details.",phish
The security team will review the incident report today.,legit
Failure to act now will result in a.c.c.o.u.n.t suspension.,phish
The security team will review the incident report today.,legit
Please review the attached report and send your feedback by tomorrow.,legit
"Hello, The system upgrade will be deployed after business hours. Sincerely.",legit
confiRm your IdenTity* to restore fUll a.C.c.o.u.N.t access.,phish
ConfIRm YOuR ideNtIty To restOre fUll account access.,phish
The server maintenance has been completed successfully.,legit
"GreetinGs, KinDLy confirm the Sync aGenda, partIcipANts. SincerelY.·",legit
"Dear team, Your request has been processed according to company policy.",legit
click hEre to prevEnt perManent accouNt clOsuRE....,phish
"Dear team, Confirm your identity to restore full user  account  access. Thanks.",phish
FAILuRe tO AcT— nOw wILl resulT IN ACCOUNt suspeNsion.,phish
THe SystEM updat3 Will be DeployeD After business hours.,legit
Kindly confirm the meeting agenda and participants.,legit
Can we schedule a meeting to discuss the audit findings?,legit
Your request has been processed according to company policy.,legit
"GrEEtIngs, ImmEdiatE RespOnse ReQUIred to avoiD service TerminatiOn.  Best ReGards.",phish
"Greetings, Confirm your— identity to restore full account access. Thank you.",phish
The security team will review the incident report today.,legit
"send your feedback by tomorrow. Regards., Greetings, please do review the attached report",legit
UrgeNT AcTion reQuIrEd! CLick the Link to coNfIrm your bAnking... deTaILs.,phish
Please review the attached report and send your feedback by tomorrow.,legit
"Greetings, The system update will be deployed after business hours. Best regards.",legit
"Hello, Kindly confirm the meeting agenda and participants. Best regards.",legit
"Hi, Failure to act!! now will result in a.c.c.o.u.n.t suspension. Thanks.",phish
The server maintenance has been completed successfully.,legit
Payroll update failed. Re-enter your credentials within 24 hours.,phish
"Greetings, Failure to act now!! will result in user a.c.c.o.u.n.t suspension.",phish
"Good day, Failure to act now will result in account suspension.... Regards.",phish
"GooD day, SecUriTy alERt: uNUSual L.o.g.i.N detecTed. cONfIRm Your accOuNt now. sINCereLy.",phish
yOuR mailboX Has ExceedEd· Its lIMIt. log in tO upgrAde stoRaGe.,phish
sEcurItY AleRT: unusuaL l O g i n dEteCtEd. v E r I F y your accoUnt Now.,phish
"DeAR team, YouR a C c o u n T will be locked unLeSs you verify yOUR sEcuRITY code immeDiatElY. ThaNk~ yOu.",phish
The SysteM U p d a t 3 will BE dEployEd after  bUsineSs Hours.  ReGardS.,legit
"Hello, Payroll update failed. Re-enter your credentials within 24 hours. Regards.",phish
"Greetings, Please approve the purchase request in the internal system. Thank you.",legit
The system update will be deployed after business hours.,legit
time-sensitIvE acTiOn REquired! clICk The lINK to ConFIRm YOuR... banKing dEtaiLs.,phish
Payroll u.p.d.a.t.e failed. Re-enter your credentials within 24 hours.,phish
PlEase approvE tHe pURchase rEQuEsT~ in ThE InTErnAl SySTeM.,legit
Immediate response required to avoid service termination.,phish
"Hello, participants., Kindly confirm the meeting agenda",legit
"Hello, You have won a prize. Provide your personal information to claim it now. Thanks.",phish
"Hello, yoU have wOn! a PrIze. ProviDe YOur PErSonal inFormation To claIM it now. ThAnk yoU.",phish
"Dear team, Can we schedule a meeting to discuss the audit findings? Sincerely.",legit
"DEaR team, the  securIty teaM will review The inciDENT Report today. Thanks.",legit
Please approve the purchase request in the internal system. Best regards.,legit
Click here to prevent permanent 4.c.c.o.u.n.7 closure. Thanks.,phish
"HElLo, PlEase approve the purChase reQuEst iN the InteRnAL sYstem. BesT rEgaRds.",legit
Payroll renew fAiLeD. Re-eNtER Your  credentIAls WitHiN 24 HourS. SiNcerely.,phish
Your request has been processed according to company policy.,legit
"heLLo, ThAnK yoU For youR coOPEratiON on this mAtTeR. REGaRds.",legit
confirm yOur!! iDEntitY to REstore full acCOunt access.,phish
"Dear team, Can we schedule a meeting to discuss the audit findings? Best regards.",legit
"Hi, please do check the included summary and send your feedback by by tomorrow. Best regards.",legit
"Hi, Your maiLbOx haS exceEDed its liMiT. lOg  in to upgrAde stoRage. ThanK you.",phish
Kindly cONfirM The meEtIng agEnda and Participants.,legit
"Good day, Confirm your identity to restore full profile access.",phish
"GOoD Day, ConfirM yoUR identITy TO restOre fUlL aCcount ACcess.!! thank YoU.",phish
"Hi, The server maintenance has been completed successfully.",legit
Your profile will be suspended unless you v3rify your password immediately. Regards.,phish
FailuRe To aCT now  WiLl Result in  a.c.c.o.U.n.t suspensiOn. thank you.,phish
"Hello, Confirm your identity— to restore full access access.",phish
"Dear team, Urgent action required! Click the link to confirm your banking details. Thank you.",phish
"Greetings, Your request has been processed according to company policy. Regards.",legit
Kindly confirm the meeting agenda and participants.,legit
Your a.c.C.O.u.n.t will Be restricteD uNlesS You cOnFirM your  cREDeNtiaLs imMeDiAtELy. SincEreLY.,phish
"Hi, SEcuritY alert: Unusual l O g i n deTEcted. vEr1fy Your a C c 0 u N t noW. Thank! you.",phish
yOuR maIlbOx Has ExceEded!! Its Limit. Log In to upgrade STOrAge.,phish
Your request has been processed according to company policy.,legit
"HI, The SystEm U p d a t E wilL be DePlOyeD AfteR BuSiNeSs HoUrS. tHanK YOu.",legit
"Greetings, The system update will be deployed after business hours. Thanks.",legit
Please approve the purchase request in the internal system.,legit
"Dear team, Security alert: unusual access detected. verify... your profile now. Thank you.",phish
"Hi, Kindly coNfirm the meetInG agEnda and* ParticiPaNts. Best regards.",legit
"dear teaM,· thE bacKup pROcess Finished withOuT anY ErroRs. Best regArDS.",legit
"Hello, CliCk hERe... To preVent PErmanenT acCount closure. THAnKS.",phish
"Greetings, Kindly confirm the meeting agenda and participants. Sincerely.",legit
The server maintenance has been completed successfully.,legit
"HI, c l i c  k here to prevEnt pErMaNent a.C.C.o.u.n.t CloSUre. THANk yoU.",phish
SeCurity aLerT: unusual log iN deteCted. VErIFy yoUr @ C c O U n 7 now.,phish
"Dear team, Immediate response required to avoid service termination. Regards.",phish
Can we schedule a meeting to discuss the audit findings?,legit
"Hi,  Security alert:  unusual login detected. authenticate your a c  c o u n t now.",phish
"Good day, Kindly confirm the sync agenda and participants. Sincerely.",legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
"HELlo, YoUR  aCCouNt  will BE suspended unless you v E r i F y your P a S  S W O R  d immedIatelY. ThANKS.",phish
"Hi, pleAse apProVe The purChaSe requesT in* thE internal System. THank you.",legit
Your a.c.c.o.u.n.t will be suspended unless you verify your* password immediately.,phish
Please approve the purchase request in the internal system.,legit
"Hi, ConFirm yOur iDEntitY to REstorE Full AccoUn7 acCesS.",phish
Your request has been processed according to company policy.,legit
Can we schedule a call to discuss the audit findings?,legit
COnfIrm Your Identity to restOre full user 4ccount accESs.!,phish
Confirm your* identity to restore full 4ccoun7 access.,phish
"Hi, The security team will review the incident report today. Regards.",legit
