text,label
"WOULD YOU please, check the included document and forward your feedback before tomorrow.",legit
"Payment issue detected. to avoid restrict, validate IMMEDIATELY YOUR mailbox. click to open The PORTAL: https://hr-portal . example . COM/CONFIRM Failure to comply may result in restrictions.",phish
Could you inspect the incident summary and reply with your comments by EOD?,legit
time-sensitive  notice—security  check  required.  v e r i f y  now  via  portal  no  later  than  12  hours  from  now.  https://a.c.c.o.u.n.t-v e r i f y.example.net/auth (ticket),phish
The refresh will be deployed after business hours; could you validate the change window.,legit
HR notice: payroll update failed. confirm right away your credentials no later than 24 hours from now. open to open the portal: https://invoice-check.example.net/auth,phish
thanks—please check the draft And send any input When convenient. ref-84647,legit
HR notice: payroll update failed. verify now your password before 12 hour(s) pass. tap the URL: https://account-verify . example . net/confirm ref-89580,phish
kindly confirm the sync time and agenda for today.,legit
"payment ISSUE Detected. to avoid lock, verify now your profile. Follow to open the portal: https://secure-login . EXAMPLE . com/auth",phish
The patch will be deployed after business hours; please validate the change window.,legit
important notice—security Check required. confirm Right away Via portal NO later than 48 Hours from now. Https://secure-log-in.example.com/auth Reference your ticket in the portal.,phish
could you schedule a short meeting to discuss the latest audit findings.,legit
IMPORTANT NOTICE—SECURITY CHECK required. VALIDATE Immediately Via SECURE page within 2 hours. https://hr-portal . example . COM/V E r i f y,phish
would you please inspect the included report and forward your feedback within 24 hours.,legit
Mailbox  storage  exceeded.  validate  immediately  to  upgrade  quota  no  later  than  6  hours  from  now.  Use  this  secure  page:  https://secure-login  .  example  .  com/update,phish
could you review the attached draft and send your input tomorrow.,legit
important notice—security check required. confirm right away via secure page no later than 24 hours from now. https://secure-login.example.com/auth,phish
Please verify the server patch window and notify the team once completed.,legit
Mailbox STORAGE exceeded. confirm right away TO upgrade quota by END Of Day. open the url: https://account-verify . example . net/update Do not share this message.,phish
kindly validate the meeting time and agenda for today. ref-91253,legit
Mailbox storage exceeded. validate immediately to upgrade quota by end of day. follow the link: https://hr-portal.example.com/update Failure to comply may result in restrictions.,phish
Thanks—would you please look over the draft and forward any input when convenient.,legit
attention needed! Unusual sign-in detected. validate immediately to restore access. tap the secure page: https://hr-portal . example . com/update,phish
Please confirm the discussion TIME and agenda for Today.,legit
time-sensitive: your MAILBOX will be suspend unless you verify now. action Required. click to open The Portal: https://account-verify.example.net/verify,phish
The update will be deployed after business hours; could you verify the change window.,legit
immediate notice—security check required. validate immediately via portal by end of day. https://invoice-check . example . net/verify,phish
The upgrade will be deployed after business hours; kindly verify the change window.,legit
time-sensitive notice—security check REQUIRED. validate immediately via url before 1 hour(s) pass. HTTPS://SECURE-LOGIN.EXAMPLE.COM/VERIFY Failure to comply may result in restrictions.,phish
thanks—could you inspect THE summary and send any comments WHEN CONVENIENT.,legit
urgent notice—security check required. validate immediately via portal within 48 hours. https://secure-login . example . com/update,phish
please verify the sync time and AGENDA for today.,legit
MAILBOX storage exceeded. validate immediately to upgrade QUOTA within 24 hours. FOLLOW the url: https://invoice-check.example.net/signin,phish
would you please arrange a short discussion to discuss the latest audit findings.,legit
time-sensitive: Your user ID will be restrict unless you confirm right away. action required. Use this portal: https://account-verify . example . net/verify,phish
please validate The server patch window and NOTIFY the TEAM once completed.,legit
urgent: Your account will be suspend unless you re-authenticate now. response required. tap to open the portal: https://account-verify.example.net/signin,phish
the upgrade will be DEPLOYED AFTER business hours; please validate THE CHANGE window.,legit
important: Your user ID will be suspend unless you v e r i f y now. attention needed. Use this link: https://mail-support.example.org/signin,phish
The refresh will be deployed after business hours; could you validate the change window.,legit
time-sensitive: Your account will be lock unless you re-authenticate now. response required. tap the link: https://mail-support . example . org/update,phish
would you please set up a short discussion to discuss the latest audit findings.,legit
"PAYMENT issue detected. to AVOID lock, confirm RIGHT away YOUR Mailbox. use this url: https://secure-login . example . COM/UPDATE",phish
We have completed routine maintenance; please review the status notes attached.,legit
important: Your profile will be restrict unless you confirm right away. attention needed. Use this portal: https://secure-login . example . com/verify,phish
The upgrade will be deployed after business hours; would you please validate the change window. ref-83882,legit
hr notice: payroll update failed. verify now your passcode within 48 Hours. click to OPEN the PORTAL: HTTPS://INVOICE-CHECK.EXAMPLE.NET/SIGNIN,phish
please inspect the provided report and send your input within 24 hours.,legit
IMPORTANT notice—security Check REQUIRED. Confirm right away VIA link no later THAN 2 HOURS FROM now. https://hr-portal.example.com/confirm,phish
Could you review the incident summary and reply with your feedback by EOD?,legit
Hr Notice: payroll update failed. RE-AUTHENTICATE now YOUR credentials before 6 hour(s) PASS. Follow the Secure page: https://invoice-check.example.net/auth,phish
could you validate the meeting time And agenda for today. ref-17047,legit
urgent notice—security check required. re-authenticate now via URL within 6 hours. https://invoice-check . example . net/update This is an automated notice.,phish
could you review the enclosed summary and reply with your notes by tomorrow. ref-41587,legit
hr Notice: payroll UPDATE failed. VERIFY NOW your CREDENTIALS By End of day. use this Secure page: https://account-verify.example.net/signin,phish
kindly confirm the Discussion time AND Agenda for today.,legit
"payment issue Detected. to Avoid restrict, validate immediately your user id. Click To open THE portal: https://secure-login . EXAMPLE . COM/AUTH",phish
please double-check the sync time and agenda for today.,legit
Mailbox storage exceeded. validate immediately to upgrade quota no later than 2 hours from now. click the portal: https://invoice-check.example.net/update,phish
Thanks—kindly check the document and send any comments when convenient. ref-97030,legit
Mailbox storage exceeded. confirm right away to upgrade quota no later than 12 hours from now. tap to open the portal: https://account-verify.example.net/confirm,phish
would you please double-check the sync time and agenda for today.,legit
HR notice: payroll update failed. validate immediately your credentials within 2 hours. tap to open the portal: https://mail-support . example . org/confirm,phish
thanks—kindly check THE report and FORWARD any notes when CONVENIENT.,legit
urgent: Your mailbox will be restrict unless you verify now. attention needed. Use this secure page: https://mail-support.example.org/signin,phish
please inspect the included document and send your input before tomorrow.,legit
Mailbox storage exceeded. Validate immediately to Upgrade quota within 12 Hours. use this link: https://secure-login.example.com/update Do not share this message.,phish
thanks—please check the summary and Forward Any Comments when convenient. ref-41508,legit
Mailbox storage exceeded. verify now to upgrade quota no later than 1 hours from now. tap the portal: https://account-verify.example.net/signin,phish
Thanks—would you please review the report and reply with any feedback when convenient.,legit
HR notice: payroll update failed. re-authenticate now your passcode before 2 hour(s) pass. follow to open the portal: https://hr-portal . example . com/update,phish
could you Double-check the discussion time and AGENDA for today.,legit
"Payment issue detected. To avoid disable, verify now your user ID. Use this URL: https://mail-support.example.org/verify",phish
could you confirm the CALL time AND agenda for Today.,legit
"Payment issue detected. To avoid disable, validate immediately your user ID. open to open the portal: https://account-verify.example.net/confirm ref-71380",phish
We have completed routine maintenance; please review the status notes attached. ref-54140,legit
verification required! Unusual sign-in detected. verify now to restore access. tap the portal: https://account-verify.example.net/auth,phish
the update Will Be deployed after Business HOURS; KINDLY CONFIRM the change window.,legit
HR  notice:  payroll  update  failed.  confirm  right  away  your  log-in  details  no  later  than  1  hours  from  now.  follow  the  secure  page:  https://hr-portal.example.com/update Reference your ticket in the portal.,phish
we Have Completed routine Maintenance; Please review the status notes attached.,legit
HR notice: payroll update failed. confirm right away your log-in details within 6 hours. tap to open the portal: https://mail-support . example . org/signin Failure to comply may result in restrictions.,phish
Please validate the server patch window and notify the team once completed.,legit
HR notice: payroll update failed. validate immediately your login details by end of day. Use this link: https://account-verify.example.net/verify Reference your ticket in the portal.,phish
Could you inspect the incident summary and reply with your comments by EOD?,legit
important: Your profile will be suspend unless you verify now. response required. tap the link: https://hr-portal.example.com/update ref-59033,phish
The update Will be deployed after BUSINESS Hours; could You Validate The CHANGE window.,legit
Time-sensitive notice—security check required. VERIFY Now via portal within 48 hours. https://secure-login.example.com/signin,phish
please VERIFY The SERVER PATCH Window and notify the TEAM once completed.,legit
"PAYMENT Issue detected. to AVOID restrict, validate immediately your user id. tap THE secure Page: Https://mail-support . Example . ORG/UPDATE",phish
please double-check the server Patch window and notify the TEAM Once completed.,legit
HR notice: payroll update failed. confirm right away your password before 1 hour(s) pass. Use this URL: https://account-v e r i f y.example.net/confirm,phish
please inspect the attached Draft AND forward your Feedback By tomorrow.,legit
response Required! unusual Sign-in detected. validate IMMEDIATELY to restore access. use this Portal: HTTPS://MAIL-SUPPORT.EXAMPLE.ORG/UPDATE Failure to comply may result in restrictions.,phish
Please verify the server patch window and notify the team once completed.,legit
"Payment issue detected. To avoid restrict, re-authenticate now your user ID. open the URL: https://hr-portal.example.com/v e r i f y",phish
kindly go through the enclosed summary and reply with your comments within 24 hours.,legit
Attention needed!! unusual sign-in detected. verify now to restore Access. TAP the LINK: https://account-verify . EXAMPLE . net/verify [REF] ref-55090,phish
please inspect the included draft and reply with your input by tomorrow.,legit
Immediate Notice—security Check required. Validate immediately via secure page before 2 hour(s) pass. Https://hr-portal . example . com/signin,phish
kindly validate the discussion time and agenda for today.,legit
urgent notice—security check required. confirm right away via secure page no later than 1 hours from now. https://secure-login . example . com/verify Do not share this message.,phish
would you please inspect the provided document and reply with your input by tomorrow.,legit
attention needed! Unusual sign-in detected. verify now to restore access. open to open the portal: https://secure-log-in.example.com/signin,phish
Could you inspect the incident summary and reply with your feedback by EOD?,legit
immediate notice—security check required. Verify now via PORTAL within 24 hours. https://hr-portal . Example . com/confirm #3468,phish
would you kindly look over the included report and reply with your notes within 24 hours. ref-79586,legit
mailbox storage exceeded. Re-authenticate now to Upgrade quota no later than 2 hours from Now. TAP to open The portal: HTTPS://MAIL-SUPPORT.EXAMPLE.ORG/VERIFY,phish
could you arrange a short meeting to discuss the latest audit findings.,legit
HR notice: payroll update failed. verify now your login details within 2 hours. click to open the portal: https://mail-support . example . org/verify,phish
could you review the incident Summary and reply WITH your Feedback by eod?,legit
important: YOUR mailbox will be disable UNLESS you confirm Right away. ATTENTION NEEDED. Follow to open The portal: Https://mail-support.example.org/confirm,phish
please DOUBLE-CHECK THE server patch WINDOW and notify the TEAM Once COMPLETED.,legit
response  required!  Unusual  sign-in  detected.  validate  immediately  to  restore  access.  open  to  open  the  portal:  https://invoice-check.example.net/auth,phish
could You Look over The incident Summary and reply with Your feedback by EOD?,legit
hr notice: Payroll update FAILED. confirm right away YOUR passcode within 2 HOURS. Tap to open the portal: https://invoice-check . example . net/auth Do not share this message. ref-49577,phish
Could you inspect the incident summary and reply with your input by EOD?,legit
MAILBOX STORAGE exceeded. validate Immediately To upgrade quota within 24 hours. follow to open the portal: https://mail-support.example.org/verify Failure to comply may result in restrictions.,phish
We have completed routine maintenance; please go through the status notes attached.,legit
urgent notice—security check required. validate IMMEDIATELY via secure Page no later than 6 HOURS From now. https://invoice-check.example.net/update,phish
The refresh will be deployed after business hours; could you validate the change window.,legit
Hr notice: PAYROLL update failed. VERIFY now your Password within 48 hours. click the PORTAL: https://account-verify . Example . NET/CONFIRM Reference your ticket in the portal. ref-68273,phish
Thanks—would you please review the draft and share any input when convenient.,legit
HR notice: payroll update failed. confirm right away your passcode by end of day. tap to open the portal: https://secure-login.example.com/update,phish
Thanks—would you please go through the summary and forward any feedback when convenient.,legit
important  notice—security  check  required.  re-authenticate  now  via  link  no  later  than  2  hours  from  now.  https://hr-portal  .  example  .  com/confirm,phish
THANKS—COULD you go through the DRAFT and forward any feedback when convenient.,legit
verification Required! unusual sign-in detected. re-authenticate now TO Restore Access. follow the secure page: HTTPS://INVOICE-CHECK.EXAMPLE.NET/AUTH Reference your ticket in the portal.,phish
The upgrade WILL Be Deployed AFTER BUSINESS hours; please validate the change window.,legit
important: Your profile will be restrict UNLESS you validate IMMEDIATELY. attention NEEDED. tap the url: https://a.c.c.o.u.n.t-verify.example.net/signin,phish
WE have completed routine Maintenance; PLEASE inspect the STATUS notes attached. ref-26316,legit
time-sensitive: your profile WILL be suspend unless YOU re-authenticate NOW. action required. OPEN the Portal: https://account-verify . example . Net/verify This is an automated notice.,phish
Please verify the server patch window and notify the team once completed.,legit
"Payment issue detected. To avoid restrict, verify now your account. click to open the portal: https://mail-support.example.org/signin Failure to comply may result in restrictions.",phish
please set up A short Meeting To discuss the LATEST audit findings. ref-77921,legit
time-sensitive: your mailbox will be Suspend unless YOU VALIDATE immediately. attention Needed. tap To open the PORTAL: https://secure-login . example . com/signin Failure to comply may result in restrictions.,phish
please inspect the included draft and share your comments before tomorrow.,legit
important: your account WILL BE lock unless you re-authenticate now. attention needed. use THIS url: https://secure-login . EXAMPLE . com/signin Do not share this message.,phish
Please confirm the server patch window and notify the team once completed.,legit
time-sensitive: Your user ID will be disable unless you re-authenticate now. response required. Use this secure page: https://account-verify.example.net/signin Do not share this message.,phish
could you look over the Incident summary And reply with your FEEDBACK by Eod?,legit
urgent notice—security check required. validate immediately via secure page within 6 hours. https://hr-portal . example . com/signin,phish
Could you inspect the incident summary and reply with your notes by EOD?,legit
HR  notice:  payroll  update  failed.  v e r i f y  now  your  password  within  12  hours.  Use  this  secure  page:  https://secure-log-in.example.com/update This is an automated notice.,phish
Thanks—kindly go through the report and forward any feedback when convenient.,legit
"payment issue DETECTED. to avoid Disable, re-authenticate NOW your mailbox. open To open THE portal: https://account-verify.example.net/update",phish
Could YOU Check THE incident summary and reply with your input BY eod?,legit
"Payment issue detected. To avoid suspend, confirm right away your mailbox. follow the URL: https://mail-support.example.org/confirm [ref]",phish
Thanks—please go through the draft and share any feedback when convenient.,legit
hr notice: PAYROLL update failed. RE-AUTHENTICATE now your passcode within 2 HOURS. tap TO open the portal: https://secure-log-in.example.com/verify Do not share this message.,phish
The patch will be deployed after business hours; please confirm the change window.,legit
urgent: Your USER id Will be lock unless you confirm right away. ACTION Required. USE this portal: https://mail-support.example.org/update,phish
we have COMPLETED routine Maintenance; Please CHECK the status notes attached.,legit
hr NOTICE: payroll update failed. confirm right Away your credentials by end of DAY. open the url: https://account-verify.example.net/verify,phish
Please confirm the server patch window and notify the team once completed.,legit
urgent  notice—security  check  required.  confirm  right  away  via  URL  within  1  hours.  https://secure-login.example.com/confirm,phish
thanks—kindly Go through the document and forward any feedback When convenient.,legit
urgent notice—security check required. re-authenticate now via SECURE page no LATER Than 1 hours from now. https://mail-support.example.org/auth,phish
thanks—would you please review the Report And Reply with any notes WHEN convenient.,legit
HR notice: payroll update failed. re-authenticate now your login details before 1 hour(s) pass. Use this portal: https://hr-portal . example . com/signin ref-50973,phish
PLEASE validate the Server PATCH window and notify the TEAM Once completed.,legit
immediate: your user Id WILL Be restrict UNLESS YOU confirm right away. action required. tap to OPEN The portal: Https://secure-log-in.example.com/confirm (ticket),phish
The upgrade will be deployed after business hours; could you confirm the change window. ref-30459,legit
action required! Unusual sign-in detected. verify now to restore access. follow to open the portal: https://secure-login.example.com/verify,phish
would you please double-check the call time and agenda for today.,legit
"Payment  issue  detected.  To  avoid  lock,  verify  now  your  user  ID.  open  the  secure  page:  https://invoice-check.example.net/verify Reference your ticket in the portal.",phish
would you kindly arrange a short meeting to discuss the latest audit findings.,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota within 12 hours. open to open the portal: https://invoice-check.example.net/auth,phish
Could you review the incident summary and reply with your feedback by EOD?,legit
"payment issue detected. to Avoid disable, confirm right away your Account. Open the Url: Https://account-verify . example . net/signin Do not share this message. ref-65603",phish
Could you review the incident summary and reply with your feedback by EOD?,legit
HR notice: PAYROLL Update failed. Validate immediately your password Before 6 hour(s) pass. open To OPEN the portal: https://hr-portal.example.com/update,phish
we have completed routine Maintenance; please REVIEW the STATUS Notes attached.,legit
HR notice: payroll update failed. validate immediately your login details no later than 2 hours from now. follow the URL: https://account-verify.example.net/verify This is an automated notice.,phish
thanks—kindly go through the summary and send any notes when convenient.,legit
mailbox Storage exceeded. VERIFY NOW To upgrade quota no Later than 48 Hours from now. Open To OPEN the Portal: Https://mail-support.example.org/signin ref-58236,phish
could you verify THE discussion time And agenda For TODAY. ref-56667,legit
important notice—security check required. verify now via portal within 1 hours. https://account-verify.example.net/update,phish
kindly inspect the provided report and forward your input before tomorrow.,legit
action Required! unusual SIGN-IN detected. confirm Right AWAY to RESTORE Access. CLICK the secure Page: https://account-verify.example.net/update This is an automated notice.,phish
We have COMPLETED routine maintenance; please inspect the status notes attached.,legit
response  required!!  Unusual  sign-in  detected.  verify  now  to  restore  access.  follow  to  open  the  portal:  https://mail-support.example.org/verify (ticket),phish
Thanks—would you please check the report and forward any input when convenient.,legit
immediate:  Your  profile  will  be  disable  unless  you  confirm  right  away.  verification  required.  Use  this  portal:  https://mail-support  .  example  .  org/signin (ticket),phish
The refresh will be deployed after business hours; could you validate the change window.,legit
ATTENTION needed! unusual sign-in DETECTED. verify now to restore access. TAP the link: https://account-verify.example.net/confirm ref-40209,phish
Thanks—kindly review the draft and reply with any comments when convenient.,legit
mailbox storage exceeded. re-authenticate now to upgrade QUOTA NO later Than 2 hours from NOW. tap to open the Portal: https://hr-portal.example.com/signin,phish
please Verify the server patch window AND notify the team Once completed.,legit
response  required!!  Unusual  sign-in  detected.  verify  now  to  restore  access.  click  to  open  the  portal:  https://mail-support.example.org/auth,phish
The PATCH will be deployed after business HOURS; kindly Validate the change window.,legit
urgent notice—security check required. validate immediately via URL by end of day. https://account-verify.example.net/confirm,phish
please VERIFY the server patch window and NOTIFY the team ONCE completed.,legit
HR notice: payroll update failed. v e r i f y now your passcode by end of day. Use this URL: https://mail-support . example . org/update ref-50617,phish
The upgrade will be deployed after business hours; kindly verify the change window.,legit
Mailbox  storage  exceeded.  re-authenticate  now  to  upgrade  quota  before  6  hour(s)  pass.  open  to  open  the  portal:  https://account-verify  .  example  .  net/update,phish
The upgrade will be deployed after business hours; kindly double-check the change window. ref-39715,legit
verification Required! unusual sign-in DETECTED. re-authenticate now to restore access. click To open the portal: https://invoice-check.example.net/update,phish
kindly ARRANGE a short call to DISCUSS The latest Audit findings. ref-39493,legit
important: Your profile will be restrict unless you verify now. action required. click the link: https://hr-portal . example . com/confirm,phish
kindly verify the discussion time and agenda for today.,legit
immediate notice—security check required. validate immediately via portal within 2 hours. https://invoice-check . example . net/signin,phish
could you inspect the included report and send your input before tomorrow.,legit
MAILBOX storage Exceeded. Confirm right away TO upgrade quota before 1 HOUR(S) pass. tap to open the portal: https://secure-login . example . com/signin,phish
THE upgrade WILL be deployed AFTER business HOURS; could YOU confirm the change window. ref-45131,legit
mailbox storage EXCEEDED. verify now to UPGRADE Quota within 6 hours. tap the portal: https://invoice-check.example.net/verify,phish
Thanks—kindly check the report and share any input when convenient.,legit
Mailbox storage exceeded. verify now to upgrade quota before 48 hour(s) pass. follow the secure page: https://hr-portal.example.com/update [ref],phish
We have completed routine maintenance; pls go through the status notes attached. ref-97498,legit
Mailbox storage exceeded. confirm right away to upgrade quota by end of day. click the secure page: https://account-verify . example . net/verify,phish
kindly arrange a short sync to discuss the latest audit findings.,legit
important: your profile WILL Be SUSPEND unless YOU re-authenticate NOW. action required. use THIS secure page: HTTPS://ACCOUNT-VERIFY . EXAMPLE . net/auth Do not share this message.,phish
could you CHECK THE incident summary and reply with your feedback by Eod?,legit
important: Your user ID will be suspend unless you v e r i f y now. verification required. follow to open the portal: https://mail-support . example . org/update Reference your ticket in the portal.,phish
Could you go through the incident summary and reply with your notes by EOD?,legit
immediate: Your user ID will be restrict unless you verify now. response required. follow to open the portal: https://invoice-check . example . net/confirm,phish
kindly schedule a short call to discuss the latest audit findings.,legit
urgent notice—security check required. VERIFY now VIA url NO later than 6 hours from now. https://secure-login . Example . com/update,phish
Thanks—could you go through the summary and reply with any input when convenient.,legit
time-sensitive notice—security check required. confirm right away via URL before 2 hour(s) pass. https://invoice-check.example.net/update,phish
kindly set up a short sync to discuss the latest audit findings.,legit
mailbox storage EXCEEDED. validate IMMEDIATELY to upgrade quota before 1 hour(s) Pass. use this URL: https://invoice-check.example.net/update (ticket),phish
kindly double-check the call time and agenda for today.,legit
important notice—security check required. re-authenticate now via link no later than 12 hours from now. https://invoice-check.example.net/verify Failure to comply may result in restrictions. ref-64405,phish
kindly inspect the attached summary and forward your comments before tomorrow.,legit
"Payment  issue  detected.  To  avoid  restrict,  confirm  right  away  your  profile.  tap  to  open  the  portal:  https://hr-portal  .  example  .  com/confirm",phish
The patch will be deployed after business hours; would you please verify the change window.,legit
immediate  notice—security  check  required.  re-authenticate  now  via  URL  no  later  than  12  hours  from  now.  https://account-v e r i f y.example.net/signin ref-18953,phish
please confirm the meeting time and agenda for today.,legit
attention needed! Unusual sign-in detected. re-authenticate now to restore access. use This PORTAL: https://hr-portal.example.com/auth,phish
We have completed routine maintenance; please go through the status notes attached.,legit
response required! Unusual sign-in detected. re-authenticate now to restore access. follow to open the portal: https://mail-support.example.org/confirm,phish
could you inspect THE incident summary and reply with Your notes by Eod? ref-23590,legit
HR notice: payroll update failed. validate immediately your credentials within 1 hours. Use this link: https://account-verify.example.net/update Failure to comply may result in restrictions.,phish
the REFRESH will be deployed after business hours; kindly confirm the change window.,legit
verification required! Unusual sign-in detected. confirm right away to restore access. tap the link: https://hr-portal.example.com/signin Reference your ticket in the portal.,phish
kindly go through the enclosed summary and share your feedback by tomorrow.,legit
time-sensitive: Your profile will be disable unless you validate immediately. action required. follow to open the portal: https://mail-support.example.org/auth Failure to comply may result in restrictions.,phish
Please validate the server patch window and notify the team once completed.,legit
response required! Unusual sign-in detected. confirm right away to restore access. open to open the portal: https://hr-portal.example.com/signin,phish
would you please double-check the sync time and agenda for today.,legit
verification  required!  Unusual  sign-in  detected.  validate  immediately  to  restore  access.  click  the  portal:  https://account-v e r i f y.example.net/confirm ref-59494,phish
Could you review the incident summary and reply with your notes by EOD?,legit
immediate: your account will be DISABLE unless you Re-authenticate now. action required. follow to open the PORTAL: https://invoice-check.example.net/signin,phish
we have Completed routine maintenance; please inspect the status notes Attached.,legit
"Payment issue detected. To avoid restrict, confirm right away your user ID. open to open the portal: https://hr-portal.example.com/verify",phish
could you double-check the call time and agenda for today.,legit
important notice—security check required. confirm right away via URL within 12 hours. https://mail-support . example . org/verify ref-53666,phish
kindly inspect the provided report and forward your input tomorrow.,legit
Verification REQUIRED! unusual Sign-in detected. confirm right away to restore access. Use this portal: https://mail-support.example.org/verify Reference your ticket in the portal. ref-61683,phish
"thanks—please, check the summary and FORWARD any Notes When convenient. ref-51742",legit
Mailbox storage exceeded. verify now to upgrade quota within 12 hours. click to open the portal: https://invoice-check.example.net/verify Do not share this message.,phish
Please validate the server patch window and notify the team once completed.,legit
"PAYMENT issue detected. To Avoid lock, RE-AUTHENTICATE now your PROFILE. click To open the PORTAL: https://mail-support.example.org/verify",phish
please Validate THE Server Patch window AND notify the team once COMPLETED.,legit
Mailbox storage exceeded. validate immediately to upgrade quota BY end Of day. use this link: Https://invoice-check.example.net/update,phish
We have completed routine maintenance; please check the status notes attached.,legit
urgent notice—security check required. confirm right away via link no later than 12 hours from now. https://invoice-check.example.net/confirm Failure to comply may result in restrictions.,phish
please review the provided document and send your notes by tomorrow.,legit
HR notice: payroll update failed. verify now your login details before 6 hour(s) pass. Use this link: https://hr-portal . example . com/auth,phish
Kindly inspect the included document and send your notes BEFORE Tomorrow. ref-24336,legit
urgent: Your mailbox will be lock unless you verify now. verification required. click to open the portal: https://secure-login . example . com/update,phish
thanks—kindly check THE document and FORWARD ANY feedback When convenient.,legit
attention  needed!  Unusual  sign-in  detected.  validate  immediately  to  restore  access.  open  the  portal:  https://account-verify  .  example  .  net/auth (ticket),phish
could you check the provided draft and reply with your comments before tomorrow.,legit
immediate:  Your  profile  will  be  restrict  unless  you  re-authenticate  now.  attention  needed.  tap  to  open  the  portal:  https://account-verify.example.net/update (ticket),phish
Could you look over the incident summary and reply with your notes by EOD?,legit
"payment issue detected. to avoid restrict, V e R i f y now YOUR Mailbox. open To OPEN THE portal: https://mail-support.example.org/signin",phish
could you double-check the call time and agenda for today.,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota before 2 hour(s) pass. open to open the portal: https://mail-support.example.org/update,phish
kindly validate the meeting time and agenda for today.,legit
urgent: Your user id will BE SUSPEND UNLESS you validate IMMEDIATELY. attention needed. USE this url: https://invoice-check.example.net/update,phish
please VALIDATE The MEETING time And agenda for today.,legit
HR notice: PAYROLL update FAILED. validate Immediately YOUR password by end of DAY. USE this link: HTTPS://HR-PORTAL.EXAMPLE.COM/AUTH,phish
could you verify the discussion time and agenda for today.,legit
hr notice: payroll Update FAILED. confirm right away your P@ssw0rd by end of DAY. open The link: HTTPS://HR-PORTAL.EXAMPLE.COM/UPDATE,phish
The patch will be deployed after business hours; could you double-check the change window.,legit
Mailbox storage exceeded. confirm right away To upgrade quota no LATER THAN 48 hours from now. OPEN The portal: https://hr-portal . example . com/confirm Do not share this message.,phish
could you verify the call time and agenda for today.,legit
action required! Unusual sign-in detected. verify now to restore access. click to open the portal: https://invoice-check . example . net/verify,phish
Could you look over the incident summary and reply with your comments by EOD?,legit
time-sensitive: your profile will be suspend Unless you validate immediately. Action required. use this link: https://mail-support . example . org/update,phish
please arrange a short sync to discuss the latest audit findings.,legit
hr notice: PAYROLL Update failed. VALIDATE immediately your PASSWORD By END Of day. click to open the Portal: https://account-verify.example.net/auth,phish
We have completed routine maintenance; please look over the status notes attached. ref-75097,legit
"Payment issue detected. To avoid lock, confirm right away your user ID. Use this portal: https://secure-log-in.example.com/update This is an automated notice. ref-44101",phish
Could you look over the incident summary and reply with your notes by EOD?,legit
Mailbox storage exceeded. validate immediately to upgrade quota before 12 hour(s) pass. follow the secure page: https://secure-login . example . com/update,phish
Please confirm the server patch window and notify the team once completed.,legit
"payment issue detected. to AVOID lock, validate immediately YOUR a.c.c.o.u.n.t. use this LINK: HTTPS://A.C.C.O.U.N.T-VERIFY . example . Net/signin",phish
would you please double-check the discussion time and agenda for today.,legit
immediate: YOUR MAILBOX WILL BE lock unless you VERIFY now. action required. use THIS Portal: https://hr-portal . example . COM/UPDATE,phish
The update will be deployed after business hours; could you verify the change window.,legit
"payment ISSUE DETECTED. To avoid lock, verify Now your Profile. use this secure page: https://invoice-check.example.net/confirm",phish
We have completed routine maintenance; please look over the status notes attached.,legit
"Payment issue detected. To avoid restrict, validate immediately your mailbox. tap the secure page: https://mail-support.example.org/confirm",phish
Could you check the incident summary and reply with your input by EOD?,legit
HR notice: payroll update failed. validate immediately your credentials no later than 2 hours from now. Use this portal: https://mail-support . example . org/v e r i f y,phish
could you schedule a short call to discuss the latest audit findings.,legit
action required! Unusual sign-in detected. validate immediately to restore access. click to open the portal: https://hr-portal . example . com/confirm,phish
please confirm The server patch window and NOTIFY the Team once completed.,legit
Mailbox  storage  exceeded.  re-authenticate  now  to  upgrade  quota  by  end  of  day.  Use  this  portal:  https://account-verify.example.net/verify,phish
please review the enclosed summary and reply with your feedback within 24 hours. ref-61759,legit
hr NOTICE: payroll Update failed. verify now Your password NO later than 24 Hours FROM now. tap The LINK: https://mail-support.example.org/confirm Reference your ticket in the portal. ref-71435,phish
would you please confirm the sync time and agenda for today. ref-16056,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota no later than 48 hours from now. open to open the portal: https://secure-login.example.com/confirm,phish
The refresh will be deployed after business hours; could you verify the change window.,legit
hr Notice: payroll update failed. re-authenticate Now YOUR credentials no LATER than 6 hours From NOW. Follow to open The portal: https://invoice-check . example . net/v e r I f y,phish
we HAVE COMPLETED ROUTINE maintenance; PLEASE Inspect The Status notes ATTACHED.,legit
time-sensitive Notice—security CHECK required. v e r i f Y now via portal By end OF DAY. https://invoice-check . Example . NET/CONFIRM [ref],phish
please verify The Discussion time and agenda for today. ref-41095,legit
Verification required! unusual SIGN-IN Detected. confirm right away to restore access. use THIS secure page: https://hr-portal.example.com/confirm,phish
would you please schedule a short discussion to discuss the latest audit findings.,legit
immediate: Your account will be suspend unless you confirm right away. attention needed. follow to open the portal: https://account-verify.example.net/verify,phish
Please verify the server patch window and notify the team once completed.,legit
